operation,amount,time
rand,2000000,2688855
rand,2000000,2670708
fib,2000000,2153356
fib,2000000,2161509
fib,2000000,2137202
fib,2000000,2165357
fib,2000000,2158724
fib,2000000,2168737
fib,2000000,2175236
fib,2000000,2174584
fib,2000000,2168289
fib,2000000,2244315
fib,2000000,2151364
fib,2000000,2154905
fib,2000000,2149591
fib,2000000,2140558
fib,2000000,2163016
fib,2000000,2161235
fib,2000000,2155680
fib,2000000,2161021
fib,2000000,2170293
fib,2000000,2140770
fib,2000000,2164337
fib,2000000,2181061
fib,2000000,2176968
fib,2000000,2255239
fib,2000000,2154304
fib,2000000,2145610
fib,2000000,2156480
fib,2000000,2171121
fib,2000000,2187592
fib,2000000,2169792
fib,2000000,2167306
fib,2000000,2180022
fib,2000000,2181630
fib,2000000,2182248
fib,2000000,2173633
fib,2000000,2144359
fib,2000000,2179468
fib,2000000,2193009
fib,2000000,2253333
fib,2000000,2148915
fib,2000000,2152035
fib,2000000,2152972
fib,2000000,2166122
fib,2000000,2166568
fib,2000000,2174922
fib,2000000,2173267
fib,2000000,2162823
fib,2000000,2167765
fib,2000000,2154267
fib,2000000,2164271
fib,2000000,2184963
fib,2000000,2185692
fib,2000000,2190979
fib,2000000,2238717
fib,2000000,2154385
fib,2000000,2161889
fib,2000000,2156508
fib,2000000,2164734
fib,2000000,2162591
fib,2000000,2155955
fib,2000000,2136580
fib,2000000,2160303
fib,2000000,2162013
fib,2000000,2176003
fib,2000000,2194614
fib,2000000,2181415
fib,2000000,2187340
fib,2000000,2253898
fib,2000000,2148794
fib,2000000,2145965
fib,2000000,2149043
fib,2000000,2147638
fib,2000000,2145219
fib,2000000,2153331
fib,2000000,2149196
fib,2000000,2151496
fib,2000000,2149250
fib,2000000,2152149
fib,2000000,2156879
fib,2000000,2141757
fib,2000000,2141605
fib,2000000,2143458
fib,2000000,2233746
fib,2000000,2148880
fib,2000000,2148491
fib,2000000,2146635
fib,2000000,2150555
fib,2000000,2148194
fib,2000000,2149120
fib,2000000,2151206
fib,2000000,2146980
fib,2000000,2150941
fib,2000000,2143941
fib,2000000,2133148
fib,2000000,2137293
fib,2000000,2134106
fib,2000000,2146797
fib,2000000,2239037
fib,2000000,2171865
fib,2000000,2159851
pow,2000000,1775371
pow,2000000,1765382
pow,2000000,1763514
pow,2000000,1770374
pow,2000000,1773726
pow,2000000,1769324
pow,2000000,1883885
pow,2000000,1772921
pow,2000000,1771943
pow,2000000,1749273
pow,2000000,1775478
pow,2000000,1768555
pow,2000000,1775188
pow,2000000,1801182
pow,2000000,1891461
pow,2000000,1768942
pow,2000000,1768988
pow,2000000,1767698
pow,2000000,1777556
pow,2000000,1773901
pow,2000000,1774526
pow,2000000,1875604
pow,2000000,1791808
pow,2000000,1774924
pow,2000000,1771873
pow,2000000,1768854
pow,2000000,1768708
pow,2000000,1772009
pow,2000000,1768106
pow,2000000,1873426
pow,2000000,1766639
pow,2000000,1752381
pow,2000000,1753409
pow,2000000,1764853
pow,2000000,1760521
pow,2000000,1763949
pow,2000000,1883787
pow,2000000,1765987
pow,2000000,1767025
pow,2000000,1767061
pow,2000000,1767587
pow,2000000,1769807
pow,2000000,1762908
pow,2000000,1766572
pow,2000000,1945044
pow,2000000,1768759
pow,2000000,1766068
pow,2000000,1765782
pow,2000000,1765145
pow,2000000,1766195
pow,2000000,1764134
pow,2000000,1915611
pow,2000000,1766375
pow,2000000,1766838
pow,2000000,1770263
pow,2000000,1767510
pow,2000000,1774954
pow,2000000,1771695
pow,2000000,1773240
pow,2000000,1886682
pow,2000000,1762384
pow,2000000,1767117
pow,2000000,1768558
pow,2000000,1774144
pow,2000000,1763657
pow,2000000,1761052
pow,2000000,1880263
pow,2000000,1761145
pow,2000000,1769027
pow,2000000,1765124
pow,2000000,1766669
pow,2000000,1776271
pow,2000000,1771071
pow,2000000,1771610
pow,2000000,1882857
pow,2000000,1774113
pow,2000000,1769343
pow,2000000,1768729
pow,2000000,1764632
pow,2000000,1761478
pow,2000000,1770259
pow,2000000,1888870
pow,2000000,1770084
pow,2000000,1765195
pow,2000000,1774869
pow,2000000,1773718
pow,2000000,1766856
pow,2000000,1756046
pow,2000000,1890715
pow,2000000,1771264
pow,2000000,1761613
pow,2000000,1760815
pow,2000000,1766556
pow,2000000,1773190
pow,2000000,1765546
pow,2000000,1768235
pow,2000000,1882780
pow,2000000,1770638
pow,2000000,1773124
pow,2000000,1770877
len,2000000,1574873
len,2000000,1538007
len,2000000,1533675
len,2000000,1524503
len,2000000,1531499
len,2000000,1536537
len,2000000,1524034
len,2000000,1519218
len,2000000,1538027
len,2000000,1643048
len,2000000,1534290
len,2000000,1530090
len,2000000,1537575
len,2000000,1531725
len,2000000,1525689
len,2000000,1545507
len,2000000,1531927
len,2000000,1531391
len,2000000,1532114
len,2000000,1538668
len,2000000,1527670
len,2000000,1650828
len,2000000,1539310
len,2000000,1526432
len,2000000,1526623
len,2000000,1533942
len,2000000,1524515
len,2000000,1537731
len,2000000,1533687
len,2000000,1539921
len,2000000,1534542
len,2000000,1534272
len,2000000,1532315
len,2000000,1635589
len,2000000,1535432
len,2000000,1520353
len,2000000,1530915
len,2000000,1531542
len,2000000,1526026
len,2000000,1540470
len,2000000,1528868
len,2000000,1529764
len,2000000,1515487
len,2000000,1528279
len,2000000,1643982
len,2000000,1531260
len,2000000,1526923
len,2000000,1521308
len,2000000,1534043
len,2000000,1526357
len,2000000,1534144
len,2000000,1523163
len,2000000,1543942
len,2000000,1530128
len,2000000,1530492
len,2000000,1545525
len,2000000,1640044
len,2000000,1536192
len,2000000,1530176
len,2000000,1535226
len,2000000,1531883
len,2000000,1531110
len,2000000,1527422
len,2000000,1528899
len,2000000,1530868
len,2000000,1530627
len,2000000,1522360
len,2000000,1526639
len,2000000,1643086
len,2000000,1530279
len,2000000,1544817
len,2000000,1520129
len,2000000,1527729
len,2000000,1530739
len,2000000,1538154
len,2000000,1535150
len,2000000,1537614
len,2000000,1532983
len,2000000,1522439
len,2000000,1525861
len,2000000,1645145
len,2000000,1538925
len,2000000,1532443
len,2000000,1528543
len,2000000,1526451
len,2000000,1534190
len,2000000,1536501
len,2000000,1534167
len,2000000,1535966
len,2000000,1523320
len,2000000,1532410
len,2000000,1522392
len,2000000,1639310
len,2000000,1535111
len,2000000,1539566
len,2000000,1526716
len,2000000,1541486
len,2000000,1526162
len,2000000,1528601
len,2000000,1529851
sqrt,2000000,1575389
sqrt,2000000,1493894
sqrt,2000000,1506346
sqrt,2000000,1491769
sqrt,2000000,1608860
sqrt,2000000,1498261
sqrt,2000000,1498872
sqrt,2000000,1502389
sqrt,2000000,1493799
sqrt,2000000,1504917
sqrt,2000000,1499087
sqrt,2000000,1511675
sqrt,2000000,1526313
sqrt,2000000,1517040
sqrt,2000000,1518580
sqrt,2000000,1521985
sqrt,2000000,1529238
sqrt,2000000,1523197
sqrt,2000000,1517843
sqrt,2000000,1601858
sqrt,2000000,1488452
sqrt,2000000,1499889
sqrt,2000000,1494228
sqrt,2000000,1500609
sqrt,2000000,1498570
sqrt,2000000,1483090
sqrt,2000000,1500076
sqrt,2000000,1509004
sqrt,2000000,1497739
sqrt,2000000,1499104
sqrt,2000000,1501383
sqrt,2000000,1504042
sqrt,2000000,1500330
sqrt,2000000,1504903
sqrt,2000000,1603473
sqrt,2000000,1484251
sqrt,2000000,1501001
sqrt,2000000,1506526
sqrt,2000000,1493643
sqrt,2000000,1501801
sqrt,2000000,1500249
sqrt,2000000,1483633
sqrt,2000000,1502367
sqrt,2000000,1499571
sqrt,2000000,1497941
sqrt,2000000,1508003
sqrt,2000000,1501743
sqrt,2000000,1509110
sqrt,2000000,1605938
sqrt,2000000,1497957
sqrt,2000000,1502127
sqrt,2000000,1508035
sqrt,2000000,1505584
sqrt,2000000,1502973
sqrt,2000000,1501000
sqrt,2000000,1503953
sqrt,2000000,1497701
sqrt,2000000,1497297
sqrt,2000000,1502958
sqrt,2000000,1506295
sqrt,2000000,1502936
sqrt,2000000,1511777
sqrt,2000000,1501998
sqrt,2000000,1606807
sqrt,2000000,1513557
sqrt,2000000,1494026
sqrt,2000000,1495612
sqrt,2000000,1495783
sqrt,2000000,1492879
sqrt,2000000,1485623
sqrt,2000000,1490194
sqrt,2000000,1502783
sqrt,2000000,1502603
sqrt,2000000,1491643
sqrt,2000000,1489960
sqrt,2000000,1496724
sqrt,2000000,1506642
sqrt,2000000,1490085
sqrt,2000000,1592392
sqrt,2000000,1503516
sqrt,2000000,1495453
sqrt,2000000,1502367
sqrt,2000000,1489076
sqrt,2000000,1500801
sqrt,2000000,1492553
sqrt,2000000,1488744
sqrt,2000000,1478022
sqrt,2000000,1476284
sqrt,2000000,1491679
sqrt,2000000,1486419
sqrt,2000000,1488771
sqrt,2000000,1489357
sqrt,2000000,1496633
sqrt,2000000,1597745
sqrt,2000000,1493024
sqrt,2000000,1493566
sqrt,2000000,1497582
sqrt,2000000,1501876
sqrt,2000000,1496259
sqrt,2000000,1500621
concat,2000000,1544383
concat,2000000,1528712
concat,2000000,1529560
concat,2000000,1631676
concat,2000000,1534191
concat,2000000,1529366
concat,2000000,1536274
concat,2000000,1534596
concat,2000000,1642908
concat,2000000,1539071
concat,2000000,1532215
concat,2000000,1537931
concat,2000000,1634612
concat,2000000,1534760
concat,2000000,1526955
concat,2000000,1539145
concat,2000000,1525282
concat,2000000,1644541
concat,2000000,1536555
concat,2000000,1525163
concat,2000000,1498198
concat,2000000,1517265
concat,2000000,1635169
concat,2000000,1540945
concat,2000000,1525101
concat,2000000,1516779
concat,2000000,1629438
concat,2000000,1518393
concat,2000000,1532260
concat,2000000,1535314
concat,2000000,1520513
concat,2000000,1612495
concat,2000000,1528011
concat,2000000,1535033
concat,2000000,1538988
concat,2000000,1531775
concat,2000000,1628162
concat,2000000,1532390
concat,2000000,1528446
concat,2000000,1522730
concat,2000000,1617740
concat,2000000,1524145
concat,2000000,1511678
concat,2000000,1525165
concat,2000000,1534787
concat,2000000,1633429
concat,2000000,1534196
concat,2000000,1529648
concat,2000000,1525977
concat,2000000,1539559
concat,2000000,1631965
concat,2000000,1531022
concat,2000000,1531037
concat,2000000,1530051
concat,2000000,1629086
concat,2000000,1533411
concat,2000000,1538202
concat,2000000,1536964
concat,2000000,1531931
concat,2000000,1634137
concat,2000000,1536824
concat,2000000,1525799
concat,2000000,1532306
concat,2000000,1532670
concat,2000000,1634251
concat,2000000,1536760
concat,2000000,1531548
concat,2000000,1530796
concat,2000000,1587606
concat,2000000,1571994
concat,2000000,1528966
concat,2000000,1532696
concat,2000000,1535090
concat,2000000,1631564
concat,2000000,1533518
concat,2000000,1532536
concat,2000000,1534408
concat,2000000,1527710
concat,2000000,1629734
concat,2000000,1529874
concat,2000000,1534793
concat,2000000,1536402
concat,2000000,1534485
concat,2000000,1618682
concat,2000000,1533389
concat,2000000,1539017
concat,2000000,1527476
concat,2000000,1630989
concat,2000000,1517506
concat,2000000,1532580
concat,2000000,1518359
concat,2000000,1526965
concat,2000000,1635523
concat,2000000,1530592
concat,2000000,1533323
concat,2000000,1526008
concat,2000000,1531736
concat,2000000,1673641
concat,2000000,1519056
concat,2000000,1530521
