operation,amount,time
smaller than,2000000,1259759
smaller than,2000000,1222122
smaller than,2000000,1219228
smaller than,2000000,1227145
smaller than,2000000,1231100
smaller than,2000000,1232265
smaller than,2000000,1213826
smaller than,2000000,1210854
smaller than,2000000,1228372
smaller than,2000000,1309721
smaller than,2000000,1242879
smaller than,2000000,1228999
smaller than,2000000,1240671
smaller than,2000000,1231037
smaller than,2000000,1218377
smaller than,2000000,1201722
smaller than,2000000,1214084
smaller than,2000000,1228761
smaller than,2000000,1231205
smaller than,2000000,1226487
smaller than,2000000,1210956
smaller than,2000000,1252956
smaller than,2000000,1223687
smaller than,2000000,1230971
smaller than,2000000,1212293
smaller than,2000000,1227900
smaller than,2000000,1209492
smaller than,2000000,1237975
smaller than,2000000,1207752
smaller than,2000000,1247651
smaller than,2000000,1211943
smaller than,2000000,1218452
smaller than,2000000,1223281
smaller than,2000000,1251475
smaller than,2000000,1226955
smaller than,2000000,1231438
smaller than,2000000,1245855
smaller than,2000000,1234367
smaller than,2000000,1333879
smaller than,2000000,1225285
smaller than,2000000,1236098
smaller than,2000000,1233015
smaller than,2000000,1234455
smaller than,2000000,1258913
smaller than,2000000,1235411
smaller than,2000000,1232549
smaller than,2000000,1240372
smaller than,2000000,1203897
smaller than,2000000,1258534
smaller than,2000000,1235252
smaller than,2000000,1211471
smaller than,2000000,1214157
smaller than,2000000,1218472
smaller than,2000000,1209514
smaller than,2000000,1261155
smaller than,2000000,1227843
smaller than,2000000,1256121
smaller than,2000000,1233116
smaller than,2000000,1245835
smaller than,2000000,1229426
smaller than,2000000,1225399
smaller than,2000000,1234209
smaller than,2000000,1232669
smaller than,2000000,1230624
smaller than,2000000,1231925
smaller than,2000000,1230665
smaller than,2000000,1304524
smaller than,2000000,1248128
smaller than,2000000,1248789
smaller than,2000000,1226671
smaller than,2000000,1227140
smaller than,2000000,1239390
smaller than,2000000,1226623
smaller than,2000000,1231440
smaller than,2000000,1227741
smaller than,2000000,1235717
smaller than,2000000,1285017
smaller than,2000000,1227429
smaller than,2000000,1235157
smaller than,2000000,1236204
smaller than,2000000,1288342
smaller than,2000000,1231084
smaller than,2000000,1232197
smaller than,2000000,1242647
smaller than,2000000,1246683
greater than,2000000,1300480
greater than,2000000,1218072
greater than,2000000,1286192
greater than,2000000,1226457
greater than,2000000,1227425
greater than,2000000,1246509
greater than,2000000,1233639
greater than,2000000,1230980
greater than,2000000,1243039
greater than,2000000,1227572
greater than,2000000,1307917
greater than,2000000,1242541
greater than,2000000,1239561
greater than,2000000,1229592
greater than,2000000,1227771
greater than,2000000,1235930
greater than,2000000,1226691
greater than,2000000,1241324
greater than,2000000,1224733
greater than,2000000,1209721
greater than,2000000,1228930
greater than,2000000,1238739
greater than,2000000,1252432
greater than,2000000,1236050
greater than,2000000,1238613
greater than,2000000,1249786
greater than,2000000,1229871
greater than,2000000,1250839
greater than,2000000,1300967
greater than,2000000,1215017
greater than,2000000,1293801
