operation,amount,time
sqrt,10000000,2588869
sqrt,10000000,2571409
sqrt,10000000,2586233
sqrt,10000000,2547176
sqrt,10000000,2571909
sqrt,10000000,2670648
sqrt,10000000,2571131
sqrt,10000000,2502947
sqrt,10000000,2530416
sqrt,10000000,2505500
sqrt,10000000,2520384
sqrt,10000000,2513750
sqrt,10000000,2568101
sqrt,10000000,2524734
sqrt,10000000,2541294
sqrt,10000000,2501126
sqrt,10000000,2531469
sqrt,10000000,2498332
sqrt,10000000,2560037
sqrt,10000000,2651078
sqrt,10000000,2547474
sqrt,10000000,2518065
sqrt,10000000,2602558
sqrt,10000000,2510032
sqrt,10000000,2535619
concat,10000000,2745377
concat,10000000,2653567
concat,10000000,2698732
concat,10000000,2675886
concat,10000000,2856755
concat,10000000,2684307
concat,10000000,2726594
concat,10000000,2700692
concat,10000000,2687126
concat,10000000,2899125
concat,10000000,2695187
concat,10000000,2712050
concat,10000000,2669378
concat,10000000,2864419
concat,10000000,2670643
concat,10000000,2676836
concat,10000000,2707576
concat,10000000,2702915
concat,10000000,2872233
concat,10000000,2808195
concat,10000000,2730728
concat,10000000,2671772
concat,10000000,2696206
concat,10000000,2816263
concat,10000000,2695488
concat,10000000,2666468
concat,10000000,2682325
concat,10000000,2825018
concat,10000000,2688177
concat,10000000,2682272
concat,10000000,2676752
concat,10000000,2723239
concat,10000000,2803860
concat,10000000,2667317
concat,10000000,2635241
concat,10000000,2687024
concat,10000000,2646720
concat,10000000,2863418
concat,10000000,2690039
concat,10000000,2724041
concat,10000000,2703232
concat,10000000,2910644
concat,10000000,2668200
concat,10000000,2665220
concat,10000000,2705997
concat,10000000,2670294
concat,10000000,2826672
concat,10000000,2762795
concat,10000000,2738610
concat,10000000,2671487
addition,10000000,2153573
addition,10000000,2196400
addition,10000000,2087198
addition,10000000,2132797
addition,10000000,2207728
addition,10000000,2054980
addition,10000000,2077883
addition,10000000,2071419
addition,10000000,2075784
addition,10000000,2055377
addition,10000000,2070899
addition,10000000,2076909
addition,10000000,2075264
addition,10000000,2146761
addition,10000000,2142573
addition,10000000,2154660
addition,10000000,2179929
addition,10000000,2280062
addition,10000000,2093357
addition,10000000,2087337
addition,10000000,2085982
addition,10000000,2082416
addition,10000000,2106899
addition,10000000,2096266
addition,10000000,2116837
addition,10000000,2091875
addition,10000000,2071464
addition,10000000,2085406
addition,10000000,2078138
addition,10000000,2104433
addition,10000000,2102255
addition,10000000,2171054
addition,10000000,2205889
addition,10000000,2194823
addition,10000000,2207878
addition,10000000,2154356
addition,10000000,2251453
addition,10000000,2066595
addition,10000000,2094224
addition,10000000,2084539
addition,10000000,2077112
addition,10000000,2102594
addition,10000000,2071611
addition,10000000,2078282
addition,10000000,2119649
addition,10000000,2070757
addition,10000000,2083521
addition,10000000,2074185
addition,10000000,2077841
addition,10000000,2218116
substraction,10000000,2094177
substraction,10000000,2098736
substraction,10000000,2124697
substraction,10000000,2073185
substraction,10000000,2099019
substraction,10000000,2222718
substraction,10000000,2105501
substraction,10000000,2086077
substraction,10000000,2054922
substraction,10000000,2084629
substraction,10000000,2076569
substraction,10000000,2075989
substraction,10000000,2065767
substraction,10000000,2074810
substraction,10000000,2072950
substraction,10000000,2073862
substraction,10000000,2080953
substraction,10000000,2076638
substraction,10000000,2081508
substraction,10000000,2114456
substraction,10000000,2092401
substraction,10000000,2084833
substraction,10000000,2143856
substraction,10000000,2116769
substraction,10000000,2244132
substraction,10000000,2112503
substraction,10000000,2113633
substraction,10000000,2101095
substraction,10000000,2127793
substraction,10000000,2085481
substraction,10000000,2085574
substraction,10000000,2085194
substraction,10000000,2092170
substraction,10000000,2100420
substraction,10000000,2072618
substraction,10000000,2084694
substraction,10000000,2054316
substraction,10000000,2103522
substraction,10000000,2119672
substraction,10000000,2081460
substraction,10000000,2092506
substraction,10000000,2066624
substraction,10000000,2206382
substraction,10000000,2053613
substraction,10000000,2050519
substraction,10000000,2055193
substraction,10000000,2053393
substraction,10000000,2078763
substraction,10000000,2052495
substraction,10000000,2046581
multiplication,10000000,2075307
multiplication,10000000,2098122
multiplication,10000000,2086405
multiplication,10000000,2085613
multiplication,10000000,2080502
multiplication,10000000,2127569
multiplication,10000000,2105513
multiplication,10000000,2093681
multiplication,10000000,2084871
multiplication,10000000,2059792
multiplication,10000000,2052461
multiplication,10000000,2073701
multiplication,10000000,2087129
multiplication,10000000,2083965
multiplication,10000000,2040816
multiplication,10000000,2084184
multiplication,10000000,2178510
multiplication,10000000,2057264
multiplication,10000000,2064652
multiplication,10000000,2052440
multiplication,10000000,2060013
multiplication,10000000,2042797
multiplication,10000000,2059851
multiplication,10000000,2072248
multiplication,10000000,2043305
multiplication,10000000,2084442
multiplication,10000000,2061789
multiplication,10000000,2040766
multiplication,10000000,2101020
multiplication,10000000,2225538
multiplication,10000000,2089315
multiplication,10000000,2153246
multiplication,10000000,2103618
multiplication,10000000,2081435
multiplication,10000000,2081018
multiplication,10000000,2104039
multiplication,10000000,2110377
multiplication,10000000,2109803
multiplication,10000000,2100647
multiplication,10000000,2106369
multiplication,10000000,2105940
multiplication,10000000,2111191
multiplication,10000000,2149135
multiplication,10000000,2126444
multiplication,10000000,2158478
multiplication,10000000,2111574
multiplication,10000000,2170402
multiplication,10000000,2260761
multiplication,10000000,2126180
multiplication,10000000,2087092
division,10000000,2071665
division,10000000,2063802
division,10000000,2091930
division,10000000,2221684
division,10000000,2081903
division,10000000,2074126
division,10000000,2126526
division,10000000,2065262
division,10000000,2061073
division,10000000,2042448
division,10000000,2065389
division,10000000,2087081
division,10000000,2059346
division,10000000,2065359
division,10000000,2073383
division,10000000,2086341
division,10000000,2070960
division,10000000,2093295
division,10000000,2057750
division,10000000,2059918
division,10000000,2080968
division,10000000,2084852
division,10000000,2237596
division,10000000,2100328
